"","business_id","sentiments","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.GoodForMeal","attributes.BusinessParking","attributes.Caters","attributes.NoiseLevel","attributes.RestaurantsTakeOut","attributes.RestaurantsPriceRange2","attributes.OutdoorSeating","attributes.BikeParking","attributes.Ambience","attributes.HasTV","attributes.WiFi","attributes.Alcohol","attributes.RestaurantsAttire","attributes.RestaurantsGoodForGroups","attributes.RestaurantsDelivery","attributes.BusinessAcceptsCreditCards","Chinese","French","Mexican","Italian","Indian","Japanese","American","China.p","India.p","Italy.p","Japan.p","France.p","Mexico.p"
"778","iLlPXAA6NYTgWaG4DgCNEA",2,"McDonald's","3475 S Las Vegas Blvd","Las Vegas","NV","89109",36.1200822503,-115.1717556005,3,102,1,"Food, Coffee & Tea, Burgers, Fast Food, Restaurants",1,0,2,0,0,"very_loud",1,1,1,0,1,0,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"779","IMLrj2klosTFvPRLv56cng",8,"Honey Salt","1031 S Rampart Blvd","Las Vegas","NV","89145",36.160577,-115.292996,4,1517,1,"Cafes, American (New), Restaurants",1,1,3,1,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"780","inuW6Gl02Mf8G5RRk39_lw",2,"Chada Street","3839 Spring Mountain Rd","Las Vegas","NV","89102",36.1261759,-115.1909378,4,189,0,"Restaurants, Thai, Food, Nightlife, Bars, Desserts, Wine Bars",1,1,4,0,0,"average",1,2,0,0,3,1,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"781","INzLc1Y0JNQzIHjPH2Nbeg",-2,"Fuzzy's Taco Shop","7080 S Rainbow Blvd","Las Vegas","NV","89118",36.0600438,-115.2416664,3.5,230,1,"Tex-Mex, Sandwiches, Salad, Restaurants, Mexican",1,0,3,0,1,"average",1,1,1,1,2,1,"free","beer_and_wine","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"782","IO3iTBH0rX-G7E7wAreRSQ",5,"Angelina's Pizzeria - Eastern","5025 S Eastern Ave","Las Vegas","NV","89119",36.0976114,-115.1196648,3,141,1,"Pizza, Sandwiches, Italian, Burgers, Restaurants",1,1,3,1,1,"quiet",1,2,0,0,0,1,"no","beer_and_wine","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"783","IOEGLxXwCNiq4P-U359D7Q",5,"Those Guys Pies","2916 Lake E Dr","Las Vegas","NV","89117",36.1385152,-115.2843553,4,497,1,"Cheesesteaks, Restaurants, Food Delivery Services, Pizza, Sandwiches, Food, Chicken Wings",1,0,2,1,1,"average",1,2,1,1,1,1,"free","none","casual",0,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"784","Ipkl7KtlqxCe8bMMkwHwPQ",3,"50's Diner Omelet House","3050 E Desert Inn Rd, Ste 140","Las Vegas","NV","89121",36.1299939935,-115.1075548979,4,330,1,"Restaurants, Breakfast & Brunch, Comfort Food, Burgers, Diners, American (Traditional)",1,0,3,1,0,"average",1,1,1,1,1,0,"free","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"785","iPM85PQMs7QoAxw-Og9ChQ",6,"Gordon Biersch Brewery Restaurant","750 S Rampart Blvd, Ste 16","Las Vegas","NV","89145",36.1645604,-115.2893048,3.5,187,0,"Breweries, Restaurants, Food, American (New)",1,1,2,1,0,"average",1,2,1,1,1,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"786","iPM8BXV6vEVEci8ttsOObQ",7,"Jenni Pho","7855 S Rainbow Blvd","Las Vegas","NV","89139",36.0455411,-115.2435889,3.5,375,1,"Vietnamese, Restaurants",1,1,2,1,1,"average",1,1,0,0,1,0,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"787","IqCvkoDvvImXuzGrpeiDMA",10,"Border Grill","3500 Las Vegas Blvd S","Las Vegas","NV","89109",36.119371,-115.173715,4.5,594,0,"Seafood, Breakfast & Brunch, Tapas/Small Plates, Mexican, Restaurants",1,1,3,1,0,"average",1,2,0,0,2,1,"free","full_bar","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"788","IQnUxhO7oieEP7-5ZVJ4uA",7,"Siamese Bistro","7835 S Rainbow Blvd, Ste 3","Las Vegas","NV","89139",36.0450190157,-115.244142913,3.5,132,0,"Restaurants, Vegetarian, Thai, Chinese, Salad",1,1,3,1,1,"quiet",1,2,0,1,2,1,"free","full_bar","casual",1,1,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"789","IRbgMt0cVuzK1KSppU16_Q",6,"Andrea's","3131 Las Vegas Blvd S","Las Vegas","NV","89109",36.126878,-115.165747,4,514,1,"Asian Fusion, Seafood, Bars, Nightlife, Restaurants",0,1,1,2,0,"average",0,3,1,0,2,0,"no","full_bar","dressy",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"790","iRFaq249LVEFGeXLzPULnQ",4,"Diamond Chinese Restaurant","3449 Industrial Rd","Las Vegas","NV","89109",36.1268025,-115.1766647,3.5,131,1,"Restaurants, Chinese",1,0,2,1,1,"quiet",1,2,0,1,1,0,"no","full_bar","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"791","iRwT2pBa87Y54q8nqfNAzw",3,"Da Lat","4553 W Flamingo Rd","Las Vegas","NV","89103",36.1150660797,-115.2031197524,4,446,1,"Restaurants, Vietnamese",1,0,3,1,1,"average",1,1,0,1,1,1,"free","none","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"792","IRzXVRIzRoYpnjaVXF3vNA",3,"Northside Café and Chinese Kitchen","SLS Las Vegas, 2535 S. Las Vegas Blvd","Las Vegas","NV","89109",36.1423694,-115.156034,4,678,1,"Breakfast & Brunch, Restaurants, Diners, Cafes",1,1,5,1,0,"average",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"793","iSvYimxtJTiyXX1QCQr0Xw",7,"Vitality Bowls","4870 Blue Diamond Rd, Ste 150","Las Vegas","NV","89139",36.0336334,-115.2074885,4,134,1,"Specialty Food, Cafes, Coffee & Tea, Juice Bars & Smoothies, Bangladeshi, Food, Health Markets, Acai Bowls, Restaurants",1,0,2,0,1,"quiet",1,2,0,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"794","isw3cS3hOKdKeBgi3lF3-A",0,"Eureka!","520 E Fremont St","Las Vegas","NV","89101",36.1689261,-115.1395913,4.5,231,1,"Breakfast & Brunch, Nightlife, Restaurants, Cocktail Bars, American (Traditional), Bars",0,0,6,3,0,"average",1,2,1,1,3,1,"free","full_bar","casual",1,1,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"795","IT_4EEIbv6Ox1jBRMyE7pg",-7,"Del Frisco's Double Eagle Steakhouse","3925 Paradise Rd","Las Vegas","NV","89169",36.1180324,-115.1554271,4.5,1379,1,"Restaurants, Steakhouses",0,1,1,2,0,"average",1,4,1,0,1,1,"free","full_bar","dressy",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"796","ItqPtxnayraXSlBS0EMOgg",4,"MTO Café","500 S Main St","Las Vegas","NV","89101",36.1669213,-115.1498378,4.5,1013,1,"Cafes, Breakfast & Brunch, Comfort Food, Restaurants, Food",1,1,3,2,1,"average",1,2,1,1,3,1,"free","beer_and_wine","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"797","iUg-giEl5nINQoc6yau5yQ",1,"Primarily Prime Rib Restaurant","9777 S Las Vegas Blvd","Las Vegas","NV","89183",36.0114227,-115.1752019,4,233,1,"Food, Restaurants, Steakhouses",0,1,1,1,0,"average",0,2,0,0,0,0,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"798","Iv5lyi_ule9sNIOncmusIw",0,"The Kitchen at Atomic","927 Fremont St","Las Vegas","NV","89101",36.1665341006,-115.1352132488,4.5,144,1,"American (New), Nightlife, Sandwiches, Restaurants, Pubs, Cocktail Bars, Bars",0,1,3,2,0,"loud",0,2,1,1,3,0,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"799","IVnGPHdTyu_GbLo9mXj98w",5,"Ramen Tatsu","3400 S Jones Blvd, Ste 6","Las Vegas","NV","89146",36.127704971,-115.2240540365,4.5,525,1,"Japanese, Restaurants, Ramen",1,0,2,1,0,"average",1,1,0,1,1,1,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"800","iw1WJt3wl6-NquZGKVamLw",4,"Desi Burrito","670 E Flamingo Rd","Las Vegas","NV","89119",36.1150593,-115.1487308,4,115,0,"Indian, Nightlife, Bars, Restaurants, Fast Food, Drive-Thru Bars",1,0,1,1,1,"average",1,1,1,1,1,0,"no","none","casual",1,0,1,0,0,0,0,1,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"801","iw9p7E4bMe1YW-APcFGjgQ",2,"PKWY Tavern Flamingo","9820 W Flamingo Rd","Las Vegas","NV","89147",36.1158076406,-115.3062741974,3,496,1,"American (Traditional), Restaurants, Bars, Food, Beer, Wine & Spirits, Lounges, Nightlife, Sports Bars",0,1,3,1,1,"loud",1,2,1,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"802","IWN2heYitkg-D4UdqfxcMA",5,"HEXX kitchen + bar","3655 Las Vegas Blvd S","Las Vegas","NV","89109",36.112279,-115.172397,4,2307,1,"Bars, Desserts, Food, American (New), Nightlife, Restaurants, Cocktail Bars",1,1,5,2,1,"average",1,2,1,0,3,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"803","iX2c4IzH_L5F6FM5GD3SUQ",16,"Tasty Crepes","4845 S Fort Apache Rd","Las Vegas","NV","89147",36.101689985,-115.2981502597,4.5,260,1,"Restaurants, Desserts, Food, Juice Bars & Smoothies, Creperies, Ice Cream & Frozen Yogurt",1,0,3,1,1,"quiet",1,1,0,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"804","ixAh9crILnJ9tM8LhWFhkw",5,"Archi's Thai Bistro","6345 S Rainbow Blvd, Ste 100","Las Vegas","NV","89118",36.0732064948,-115.2435382178,4,770,1,"Restaurants, Ethnic Food, Thai, Food, Specialty Food",1,1,2,1,1,"average",1,2,0,1,1,0,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"805","IyrDnrvUKpndj5zIv1KvGQ",6,"Doña Maria Tamales Restaurant","910 Las Vegas Blvd S","Las Vegas","NV","89101",36.1594983312,-115.1473491,3.5,277,1,"Seafood, American (Traditional), Restaurants, Desserts, Mexican, Food",1,1,2,1,1,"average",1,2,0,1,1,1,"free","full_bar","casual",1,0,1,0,0,1,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"806","j00iBr6uYnwgFs_J5y9f0w",3,"Rocco's NY Pizza & Pasta","6870 S Rainbow Blvd","Las Vegas","NV","89118",36.0639767,-115.241463,3.5,261,1,"Italian, Specialty Food, Pasta Shops, Pizza, Restaurants, Food",1,1,2,0,1,"average",1,2,0,1,1,1,"free","none","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"807","J1MVP1oGbBnKVqriX4HDuQ",0,"Denny's","5045 W Tropicana","Las Vegas","NV","89103",36.100377,-115.2099285,3,108,1,"Breakfast & Brunch, Food, Restaurants, Coffee & Tea, Diners, American (Traditional)",1,0,5,1,0,"average",1,1,0,1,1,0,"free","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"808","j2w6wlRmlaZaaErQus8ElQ",9,"Pita House","1310 E Silverado Ranch Blvd, Ste 101","Las Vegas","NV","89183",36.0140871839,-115.135131108,4.5,289,1,"Mediterranean, Restaurants, Vegan",1,0,2,1,1,"average",1,1,1,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"809","J4CATH00YZrq8Bne2S4_cw",2,"CUT by Wolfgang Puck","3325 S Las Vegas Blvd","Las Vegas","NV","89109",36.123559,-115.16841,4,1397,1,"Nightlife, Lounges, Steakhouses, Bars, Restaurants",0,1,1,2,0,"average",0,4,0,0,1,1,"no","full_bar","dressy",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"810","j4F5LtyQ3_dKLJbIEkwFpQ",10,"SkinnyFATS","2010 Festival Plaza Dr, Ste 170","Las Vegas","NV","89135",36.149159,-115.333188,4.5,191,1,"American (New), Restaurants, Breakfast & Brunch",1,0,4,2,1,"average",1,2,1,0,2,1,"free","beer_and_wine","casual",1,1,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"811","j5nPiTwWEFr-VsePew7Sjg",9,"Ichiza","4355 Spring Mountain Rd","Las Vegas","NV","89102",36.1258775,-115.197855,4,1444,1,"Japanese, Restaurants, Sushi Bars",1,1,2,1,0,"average",1,2,0,1,1,0,"no","full_bar","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"812","J7KlrDFrriWoRkIUVNRPbg",7,"Tacos N' Ritas","MGM Grand, 3799 Las Vegas Blvd","Las Vegas","NV","89109",36.1032110383,-115.1683705471,3.5,176,1,"Restaurants, Mexican",1,0,2,2,0,"average",1,2,0,0,1,0,"no","beer_and_wine","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"813","jaSowNITPRRCYpPb3_pjdA",7,"Andre's Bistro & Bar","6115 S Fort Apache Rd, Ste 112","Las Vegas","NV","89148",36.077209,-115.298601,4,316,1,"Bars, Breakfast & Brunch, French, Nightlife, Restaurants, Desserts, Food, American (New)",1,1,4,1,0,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,1,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"814","jbbFSVdIrac2QBuSV-NBLw",11,"Cafe Belle Madeleine","3655 Las Vegas Blvd S","Las Vegas","NV","89109",36.11237,-115.170678,3.5,233,1,"Food, Bakeries, Cafes, Restaurants",1,0,2,1,0,"average",1,2,0,0,2,0,"no","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"815","jBh399TajGcH28Zo2J1pHw",1,"Shake Shack","10975 Oval Park Dr","Las Vegas","NV","89135",36.1515318,-115.3330157,3.5,547,1,"Food, American (Traditional), Restaurants, Ice Cream & Frozen Yogurt, Burgers",1,0,3,1,0,"average",1,2,1,1,1,1,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"816","JbopSXzZIy7id23GJsO9pA",2,"Jollibee","9430 W Sahara Ave, Ste 100A","Las Vegas","NV","89117",36.1462743378,-115.3010218218,2.5,204,1,"Fast Food, Restaurants, Filipino",1,0,4,1,1,"average",1,1,0,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"817","jBs2HmEOkqCvdHNnw3N-og",8,"Red Robin Gourmet Burgers","7860 W. Tropical Parkway","Las Vegas","NV","89149",36.271428,-115.266543,3,368,1,"Burgers, American (Traditional), Restaurants, Sandwiches",1,0,3,1,1,"average",1,2,0,1,1,1,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"818","JcFyuyo0Rt6gDiVZ9yJ3VQ",8,"Krayvings","11770 W Charleston Blvd, Ste 150","Las Vegas","NV","89135",36.1593346922,-115.351527129,4,483,1,"Restaurants, Breakfast & Brunch, American (New), Juice Bars & Smoothies, Sandwiches, Food",1,0,3,1,1,"average",1,2,1,1,1,1,"free","none","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"819","jCNBZnkIFv_0omLVTgNR6Q",11,"Pure Indian Cuisine","1405 E Sunset Rd, Ste 200","Las Vegas","NV","89119",36.0712104,-115.1341184,4.5,515,1,"Restaurants, Indian",1,1,3,1,1,"quiet",1,2,0,1,1,1,"free","full_bar","casual",1,1,1,0,0,0,0,1,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"820","jCR-xC4NqoEajjmstqX8sA",4,"Twin Creeks","3333 Blue Diamond Rd","Las Vegas","NV","89139",36.0419145304,-115.1834365118,4,311,1,"Steakhouses, Seafood, Restaurants, American (New)",0,1,1,1,0,"average",1,3,0,0,1,0,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"821","JDZ6_yycNQFTpUZzLIKHUg",6,"El Dorado Cantina","3025 Sammy Davis Jr Dr","Las Vegas","NV","89109",36.1349154274,-115.1758220047,4.5,2623,1,"Mexican, Lounges, Restaurants, Nightlife, Bars",1,1,4,2,1,"average",1,2,0,1,1,1,"free","full_bar","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"822","jfmyj519pg2flxGEQ2xdPg",1,"Joyful House Chinese Cuisine","4601 Spring Mountain Rd","Las Vegas","NV","89102",36.1259553166,-115.203431297,3.5,486,1,"Chinese, Seafood, Restaurants, Cantonese",1,1,2,1,1,"average",1,2,0,1,1,1,"no","beer_and_wine","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"823","JFNv5sKeKAf1ZVPnfbzpXw",-2,"East West Pizzeria","5025 S Fort Apache Rd","Las Vegas","NV","89148",36.0979679,-115.2977961,4,153,1,"Food Delivery Services, Pizza, Event Planning & Services, Restaurants, Caterers, Chicken Wings, Italian, Food",1,0,2,1,1,"quiet",1,2,0,1,1,1,"free","none","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"824","jG0m1-899xwYY3IXpTRRCQ",-5,"Baja Bar & Grill","4755 S Maryland Pkwy","Las Vegas","NV","89119",36.1032929428,-115.1377387026,4.5,195,1,"Nightlife, Beer Bar, Restaurants, Mexican, Bars",1,0,2,1,0,"average",1,1,0,1,1,1,"free","beer_and_wine","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"825","JgkfjCL1NfMBC_M_hax_3Q",3,"Aloha Kitchen","4466 E Charleston Blvd","Las Vegas","NV","89104",36.1592832,-115.078231,3.5,155,1,"Hawaiian, Restaurants",1,0,3,1,1,"average",1,1,0,1,1,0,"no","none","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"826","jgtWfJCJZty_Nctqpdtp3g",11,"The Fat Greek","4001 S Decatur Blvd, Ste 34","Las Vegas","NV","89103",36.11781,-115.209813,4,463,1,"Cafes, Restaurants, Mediterranean, Food, Bakeries, Greek",1,1,2,1,1,"quiet",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"827","JhRxDdmZSGDG_u7cGxaYrw",3,"California Pizza Kitchen at Summerlin","10945 Oval Park Dr, Summerlin","Las Vegas","NV","89135",36.151547,-115.331923,3.5,235,1,"American (Traditional), Nightlife, Salad, Cocktail Bars, Pizza, American (New), Restaurants, Bars",1,1,4,1,1,"average",1,2,1,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"828","JIfSollg32ifUzTw2K4PDQ",1,"Taqueria El Buen Pastor","530 N Las Vegas Blvd","Las Vegas","NV","89101",36.1745608,-115.1370274,4.5,176,1,"Street Vendors, Mexican, Food, Food Trucks, Restaurants",1,0,3,0,0,"average",1,1,0,1,0,0,"no","none","casual",1,0,1,0,0,1,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"829","JijwZPUuFqQqUekNR--dfw",2,"Silverado Steakhouse","9777 S Las Vegas Blvd","Las Vegas","NV","89183",36.0124982093,-115.1754201286,4,176,1,"Steakhouses, Restaurants",0,1,1,1,0,"average",0,3,0,0,0,0,"no","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"830","JJAwT9R6Fp2yyWHtWFA8uQ",7,"Sushi Way","3900 Paradise Rd, Ste B","Las Vegas","NV","89169",36.118841,-115.154483,4.5,907,1,"Sushi Bars, Restaurants, Asian Fusion, Japanese, Izakaya, Salad",1,1,3,1,1,"average",1,2,0,1,1,1,"free","beer_and_wine","casual",1,0,1,0,0,0,0,0,1,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"831","JjjlhlQ2LEaQMuAug4fDIA",6,"Yi Mei Champion Taiwan Deli","4300 Spring Mountain Rd, Ste 116","Las Vegas","NV","89102",36.1275239729,-115.1977960207,3.5,298,1,"Restaurants, Delis, Asian Fusion, Food, Specialty Food, Ethnic Food, Taiwanese, Chinese, Noodles",1,0,3,1,1,"average",1,1,0,0,1,1,"free","none","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"832","JJpoHl5mxJHwbaix71mfyg",9,"Village Pub & Grill","901-999 E Landing Strip Ave","Las Vegas","NV","89119",36.0856990312,-115.1395431682,3.5,124,1,"Restaurants, Nightlife, American (Traditional), Bars, Pubs",0,0,3,1,0,"average",1,2,0,0,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,1,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"833","Jjwa-WCK73efAwVZRksWSw",1,"POTs","1745 S Rainbow Blvd, Ste A","Las Vegas","NV","89146",36.1520101,-115.2437045,5,166,1,"Vegan, Egyptian, Restaurants, Vegetarian, Middle Eastern",1,1,3,1,1,"quiet",1,1,0,1,1,0,"free","none","casual",0,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"834","JKTMgelIQ-VHn7SL5nyiWA",9,"Buddha Thai Bistro","9400 S Eastern Ave, Ste 106B","Las Vegas","NV","89123",36.018132,-115.118059,4,178,1,"Restaurants, Chinese, Thai, Asian Fusion",1,1,4,1,1,"quiet",1,2,0,1,5,1,"free","beer_and_wine","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"835","jLxeBgWhLRbII2ACkgH1Sg",-4,"La Belle Terre French Bakery And Café","8390 W Sahara Ave, Ste 130","Las Vegas","NV","89117",36.1444011,-115.2742894,4,595,1,"Food, Restaurants, French, Breakfast & Brunch, Cafes, Bakeries, Coffee & Tea",1,0,3,1,1,"average",1,1,1,1,1,0,"free","none","casual",1,1,1,0,1,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"836","jmyvOW6G2T1fIePvajB4nQ",6,"Cuba Cafe","2055 E Tropicana Ave","Las Vegas","NV","89119",36.1002707,-115.1252239,4,356,1,"Cuban, Tapas Bars, Restaurants",1,1,2,1,1,"average",1,2,0,1,1,1,"free","full_bar","casual",1,0,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"837","jO3ikdNbF_TGGv87izTkEg",9,"Buca di Beppo Italian Restaurant","7690 W Lake Mead Blvd","Las Vegas","NV","89128",36.1972178336,-115.2641317248,3.5,311,1,"Italian, Restaurants, Pizza, Food, Caterers, Event Planning & Services",1,1,1,1,1,"average",1,2,0,1,1,0,"no","full_bar","casual",1,1,1,0,0,0,1,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"838","JPfi__QJAaRzmfh5aOyFEw",11,"Shang Artisan Noodle","4983 W Flamingo Rd, Ste B","Las Vegas","NV","89103",36.1148685,-115.2097115,4.5,1052,1,"Restaurants, Noodles, Asian Fusion, Chinese, Soup",1,0,2,1,0,"average",1,1,0,0,2,0,"free","beer_and_wine","casual",1,0,1,1,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
"839","JpgVl3d20CMRNjf1DVnzGA",6,"Pampas Churrascaria Brazilian Grille","3663 S Las Vegas Blvd, Ste 610","Las Vegas","NV","89109",36.108761,-115.170129,3,2412,1,"Event Planning & Services, Restaurants, Buffets, Caterers, Steakhouses, Seafood, Brazilian",1,1,1,2,1,"average",1,3,1,1,1,1,"free","full_bar","casual",1,1,1,0,0,0,0,0,0,0,0.0040550566185084,0.00126083561108942,4.04139008199922e-05,8.96134322530262e-05,0,0
